Table,Field,Code,QC Name,QC Description,Message,Expression,Type of QC,Severity Level,Creation Mode,Status,Valid
ProtectedArea,inspireIdVersionId,V004,V004,The inspireIdVersionId value must be a non-empty string with less than 25 characters [V004],"If present, the inspireIdVersionId value must be less than 25 characters [V004]",( LEN( inspireIdVersionId ) <= 25 ),FIELD,BLOCKER,false,true,true
ProtectedArea,nameTextInternational,V007,V007,The nameTextInternational value must be a non-empty string with less than 255 characters. Upper case letters (A to Z) and digits (0 to 9) are allowed (spaces and hifens can be used as separators),The nameTextInternational value must be a non-empty string with less than 255 characters. Upper case letters (A to Z) and digits (0 to 9) are allowed (spaces and hifens can be used as separators) [V007],"( nameTextInternational MATCH ""[0-9A-Za-z -]+"" ) AND ( LEN( nameTextInternational ) < 255 )",FIELD,BLOCKER,false,true,true
ProtectedArea,nameText,V008,V008,The nameText value must be a string with less than 255 characters,The nameText value must be a string with less than 255 characters [V008],( LEN( nameText ) < 255 ),FIELD,BLOCKER,false,true,true
ProtectedArea,legalBasisName,V011,V011,The legalBasisName value must be a string with less than 255 characters,The legalBasisName value must be a string with less than 255 characters [V011],( LEN( legalBasisName ) < 255 ),FIELD,BLOCKER,false,true,true
ProtectedArea,legalBasisLink,V064,V064,The legalBasisLink value must be an URL with less than 255 characters,The legalBasisLink value must be an URL with less than 255 characters [V064],( LEN( legalBasisLink ) < 255 ),FIELD,BLOCKER,false,true,true
ProtectedArea,link,V043,V043,The link value must be an URL with less than 255 characters,The link value must be an URL with less than 255 characters [V043],( LEN( link ) <= 2100 ),FIELD,BLOCKER,false,true,true
ProtectedArea,,TU003,TU003,The thematicIdIdentifier and thematicIdIdentifierScheme combination must be unique for any ProtectedArea,The thematicIdIdentifier and thematicIdIdentifierScheme combination must be unique for any ProtectedArea [TU003],,TABLE,BLOCKER,true,true,true
ProtectedArea,,TU002,Table type uniqueConstraint,The inspireIdLocalId and inspireIdNamespace combination must be unique for each object.,The inspireIdLocalId and inspireIdNamespace combination must be unique for each object.  [TU002],,TABLE,BLOCKER,true,true,true
ProtectedArea,wiseEvolutionType,RF011,RF011,A spatial object with wiseEvolutionType value equal to 'changeCode' must not have the same predecessor of another spatial object,A spatial object with wiseEvolutionType value equal to 'changeCode' must not have the same predecessor of another spatial object [RF011],"WITH predecessors 
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(PA.predecessorsidentifier, ',', 'ALL', 999))) AS predecessor
		,PA.thematicididentifier
		,PA.thematicididentifierscheme
		,PA.predecessorsidentifierscheme
		,PA.record_id
		,PA.wiseEvolutionType
	FROM dataset_46374.""protectedarea"" PA
	WHERE COALESCE(PA.""predecessorsidentifier"", '') <> ''
		
	)
SELECT DISTINCT ori.predecessor, ori.record_id
FROM predecessors ori
INNER JOIN predecessors pred ON 
ORI.predecessor = pred.predecessor
	AND ori.thematicididentifierscheme = pred.thematicididentifierscheme
	--exclude itself
	AND ori.thematicididentifier <> pred.thematicididentifier
WHERE ori.wiseEvolutionType = 'changeCode'",RECORD,BLOCKER,false,true,true
ProtectedArea,wiseEvolutionType,R032,R032,At least one predecessor of an object with wiseEvolutionType value equal to 'splitting' or 'changeBothAggregationAndSplitting' must be reported as predecessor of another spatial object,At least one predecessor of an object with wiseEvolutionType value equal to 'splitting' or 'changeBothAggregationAndSplitting' must be reported as predecessor of another spatial object [R032],"WITH predecessors 
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(PA.predecessorsidentifier, ',', 'ALL', 999))) AS predecessor
		,PA.thematicididentifier
		,PA.thematicididentifierscheme
		,PA.predecessorsidentifierscheme
		,PA.record_id
		,PA.wiseEvolutionType
	FROM dataset_46374.""protectedarea"" PA
	WHERE COALESCE(PA.""predecessorsidentifier"", '') <> ''
		AND PA.wiseEvolutionType IN (
			'splitting'
			,'changeBothAggregationAndSplitting'
			)
	)

SELECT DISTINCT record_id, thematicididentifier
FROM predecessors 
WHERE thematicididentifier NOT IN -- -- we get the thematic ids that have a predecessor that is predecessor of more than one element and remove them
 (
		SELECT thematicididentifier
		FROM predecessors 
		WHERE predecessor IN (
		 --Get the predecessors that are only predecessors of more than one element
				SELECT predecessor
				FROM predecessors preds
				GROUP BY predecessor
				HAVING count(*) > 1
				)
		)

",RECORD,BLOCKER,false,true,true
ProtectedArea,,R029,R029,"If an identifier is the predecessor of 2 or more objects, then those objects must have wiseEvolution in ('splitting','changeBothAggregationAndSplitting')","If an identifier is the predecessor of 2 or more objects, then those objects must have wiseEvolution in ('splitting','changeBothAggregationAndSplitting') [R029]","WITH objectWithPredecessors
AS (
	
select	TRIM(FLATTEN(REGEXP_SPLIT(PA.predecessorsidentifier, ',', 'ALL', 999))) AS predecessor
		,PA.thematicididentifier
		,PA.wiseEvolutionType 
		,PA.predecessorsidentifierscheme
		,PA.record_id
	FROM dataset_46374.""protectedarea"" PA
	WHERE COALESCE(PA.""predecessorsidentifier"", '') <> ''
		
	)
	 
SELECT DISTINCT
    objectWithPredecessors.record_id,             
    objectWithPredecessors.thematicididentifier,   
    objectWithPredecessors.predecessor
FROM objectWithPredecessors

JOIN (
    SELECT
        predecessor,
        COUNT(DISTINCT thematicididentifier) AS cnt
    FROM objectWithPredecessors
    GROUP BY predecessor
    HAVING COUNT(DISTINCT thematicididentifier) >= 2
) AS preds
    ON objectWithPredecessors.predecessor = preds.predecessor
WHERE wiseEvolutionType NOT IN (
    'splitting',
    'changeBothAggregationAndSplitting'
)",RECORD,BLOCKER,false,true,true
ProtectedArea,,RF005,RF005,"If an object is reported as 'deletion', it must have the same predecessors as before","If an object is reported as 'deletion', it must have the same predecessors as before [RF005]","WITH unnested_predecessors AS (
    SELECT 
        TRIM(FLATTEN(
            REGEXP_SPLIT(M.predecessorsidentifier, ',', 'ALL', 999)
        )) AS predecessorsidentifier,
        M.thematicididentifier,
        M.record_id
    FROM dataset_46374.""protectedarea"" M
    WHERE COALESCE(M.predecessorsidentifier, '') <> ''
      AND M.wiseevolutiontype = 'deletion'
),

unnested_reference AS (
    SELECT 
        R.thematicididentifier,
        TRIM(FLATTEN(
            REGEXP_SPLIT(R.predecessorsidentifier, ',', 'ALL', 999)
        )) AS predecessorsidentifier
    FROM dataset_46376.""protectedarea"" R
    WHERE COALESCE(R.predecessorsidentifier, '') <> ''
),

preordered_report AS (
    SELECT 
        thematicididentifier,
        predecessorsidentifier,
        record_id
    FROM unnested_predecessors
    ORDER BY thematicididentifier, predecessorsidentifier
),

ordered_report AS (
    SELECT 
        thematicididentifier,
        ARRAY_AGG(predecessorsidentifier) AS sorted_predecessors,
        MAX(record_id) AS record_id
    FROM preordered_report
    GROUP BY thematicididentifier
),

preordered_reference AS (
    SELECT 
        thematicididentifier,
        predecessorsidentifier
    FROM unnested_reference
    ORDER BY thematicididentifier, predecessorsidentifier
),

ordered_reference AS (
    SELECT 
        thematicididentifier,
        ARRAY_AGG(predecessorsidentifier) AS sorted_predecessors
    FROM preordered_reference
    GROUP BY thematicididentifier
)

SELECT 
    r.thematicididentifier,
    r.sorted_predecessors AS reported_predecessors,
    ref_data.sorted_predecessors AS reference_predecessors,
    r.record_id
FROM ordered_report r
LEFT JOIN ordered_reference ref_data 
       ON r.thematicididentifier = ref_data.thematicididentifier
WHERE 
    CARDINALITY(r.sorted_predecessors) > 0
    AND (
           ref_data.thematicididentifier IS NULL
        OR r.sorted_predecessors <> ref_data.sorted_predecessors
    )
",RECORD,BLOCKER,false,true,true
ProtectedArea,relatedZoneIdentifier,RF009,RF009,The object has an 'eu' related zone that does not exist in the register,The object has an 'eu' related zone that does not exist in the register [RF009],"SELECT original.""relatedzoneidentifier""
       ,record_id
FROM   dataset_46374.""protectedarea"" original
WHERE  COALESCE(original.""relatedzoneidentifier"", '') <> ''
       AND NOT EXISTS
       (
              SELECT
                     1
              FROM
                     dataset_46376.""relatedzone"" RZ
              WHERE
RZ.""thematicididentifier"" = original.""relatedzoneidentifier""
AND RZ.""thematicididentifierscheme"" = original.""relatedzoneidentifierscheme""
       )",FIELD,BLOCKER,false,true,true
ProtectedArea,wiseEvolutionType,RF006,RF006,A spatial object with wiseEvolutionType value equal to 'changeCode' must not have the same predecessor of another spatial object of the registry table.,A spatial object with wiseEvolutionType value equal to 'changeCode' must not have the same predecessor of another spatial object of the registry table.[RF006],"WITH splitpredecessors AS (
    SELECT
		record_id,
        thematicididentifier,
        thematicIdIdentifierScheme,
        TRIM(FLATTEN(REGEXP_SPLIT(predecessorsidentifier, ',', 'ALL', 999))) AS predecessor,
        wiseEvolutionType
    FROM
        dataset_46376.""protectedarea""
    WHERE
        COALESCE(predecessorsidentifier,'') <> ''
)

SELECT DISTINCT
    pred.thematicididentifier AS identifier,
    pred.predecessorsIdentifier AS valor,
    pred.record_id
FROM
    splitpredecessors ori
INNER JOIN
    dataset_46374.""protectedarea"" pred
    ON ltrim(rtrim(ori.predecessor)) = ltrim(rtrim(pred.predecessorsIdentifier)) 
        AND ltrim(rtrim(ori.thematicIdIdentifierScheme)) = ltrim(rtrim(pred.thematicIdIdentifierScheme)) 
        AND ori.thematicididentifier <> pred.thematicididentifier
WHERE
    pred.wiseEvolutionType = 'changeCode'
",RECORD,BLOCKER,false,true,true
ProtectedArea,zoneType,V020,V020,Checks if the field is missing or empty,The value must not be missing or empty [V020],,FIELD,BLOCKER,true,true,true
ProtectedArea,nameText,V022,V022,Checks if the field is missing or empty,The value must not be missing or empty [V022],,FIELD,BLOCKER,true,true,true
ProtectedArea,nameTextInternational,V023,V023,Checks if the field is missing or empty,The value must not be missing or empty [V023],,FIELD,BLOCKER,true,true,true
ProtectedArea,wiseEvolutionType,V017,V017,Checks if the field is missing or empty,The value must not be missing or empty [V017],,FIELD,BLOCKER,true,true,true
ProtectedArea,wiseEvolutionType,V027,V027,Checks if the record based on criteria is valid LINK,The wiseEvolutionType value is not valid (see http://dd.eionet.europa.eu/vocabulary/wise/WiseEvolutionTypeValue).[V027],,FIELD,BLOCKER,true,true,true
ProtectedArea,thematicIdIdentifierScheme,V016,V016,Checks if the field is missing or empty,The value must not be missing or empty [V016],,FIELD,BLOCKER,true,true,true
ProtectedArea,inspireIdLocalId,V015,V015,Checks if the field is missing or empty,The value must not be missing or empty [V015],,FIELD,BLOCKER,true,true,true
ProtectedArea,inspireIdNamespace,V019,V019,Checks if the field is missing or empty,The value must not be missing or empty [V019],,FIELD,BLOCKER,true,true,true
ProtectedArea,nameLanguage,V018,V018,Checks if the field is missing or empty,The value must not be missing or empty [V018],,FIELD,BLOCKER,true,true,true
ProtectedArea,nameText,V001,V001,The used encoding is not correct. Strange characters in nameText field. [V001],The used encoding is not correct. Strange characters in nameText field. [V001],"( nameText MATCH ""^[\u0020-\u007E\u00AA\u00B0\u00B7\u00BA\u00C0-\u00D6\u00D8-\u00F6\u00F8-\u00FF\u0100-\u017F\u0180-\u024F\u2010-\u2013\u2019-\u2019\u2032-\u2033\u2035-\u2036\u0370-\u052F]*$"" )",FIELD,ERROR,false,true,true
ProtectedArea,inspireIdNamespace,V003,V003,The inspireIdNamespace value must be a string with less than 255 characters [V003],The inspireIdNamespace value must be a string with less than 255 characters [V003],( LEN( inspireIdNamespace ) < 255 ),FIELD,BLOCKER,false,true,true
ProtectedArea,designationPeriodBegin,V021,V021,Checks if the field is missing or empty,The value must not be missing or empty [V021],,FIELD,BLOCKER,true,true,true
ProtectedArea,nameLanguage,V028,V028,Checks if the record based on criteria is valid LINK,The nameLanguage value is not a valid ISO 639-2/B language code [V028],,FIELD,BLOCKER,true,true,true
ProtectedArea,relatedZoneIdentifier,V042,V042,The relatedZoneIdentifier value must be a string starting with the 2-letter country code. Upper case letters (A to Z) and digits (0 to 9) are allowed in the remaining part (the hifen and the underscore can be used as non-consecutive separators)  [V042],The relatedZoneIdentifier value must be a string starting with the 2-letter country code. Upper case letters (A to Z) and digits (0 to 9) are allowed in the remaining part (the hifen and the underscore can be used as non-consecutive separators)  [V042],"( relatedZoneIdentifier MATCH ""^{%R3_COUNTRY_CODE%}[0-9A-Z]{1}(([0-9A-Z]|\-(?![\-_])|_(?![\-_])){0,38}[0-9A-Z]{1}){0,1}$"" )",FIELD,BLOCKER,false,true,true
ProtectedArea,beginLifespanVersion,R002,R002,"The beginLifespanVersion value must be reported, if the inspireVersionId value is reported.","The beginLifespanVersion value must be reported, if the inspireVersionId value is reported. [R002]","SELECT ""beginlifespanversion"",""inspireidversionid"",record_id
FROM dataset_46374.""protectedarea""
WHERE COALESCE(""beginlifespanversion"",'') = ''
AND COALESCE(""inspireidversionid"",'') <> ''",RECORD,BLOCKER,false,true,true
ProtectedArea,inspireIdVersionId,R002,R002,"The beginLifespanVersion value must be reported, if the inspireVersionId value is reported.","The beginLifespanVersion value must be reported, if the inspireVersionId value is reported. [R002]","SELECT ""beginlifespanversion"",""inspireidversionid"",record_id
FROM dataset_46374.""protectedarea""
WHERE COALESCE(""beginlifespanversion"",'') = ''
AND COALESCE(""inspireidversionid"",'') <> ''",RECORD,BLOCKER,false,true,true
ProtectedArea,beginLifespanVersion,R013,R013," The beginLifespanVersion value must be reported, if the endLifespanVersion value is reported [R013]"," The beginLifespanVersion value must be reported, if the endLifespanVersion value is reported [R013]","SELECT ""beginlifespanversion"",""endlifespanversion"",record_id 
FROM dataset_46374.""protectedarea"" 
WHERE COALESCE(""endlifespanversion"",'') <> '' AND COALESCE(""beginlifespanversion"",'') = ''
",RECORD,BLOCKER,false,true,true
ProtectedArea,endLifespanVersion,R013,R013," The beginLifespanVersion value must be reported, if the endLifespanVersion value is reported [R013]"," The beginLifespanVersion value must be reported, if the endLifespanVersion value is reported [R013]","SELECT ""beginlifespanversion"",""endlifespanversion"",record_id 
FROM dataset_46374.""protectedarea"" 
WHERE COALESCE(""endlifespanversion"",'') <> '' AND COALESCE(""beginlifespanversion"",'') = ''
",RECORD,BLOCKER,false,true,true
ProtectedArea,beginLifespanVersion,R003,R003,The beginLifespanVersion date must not be after the endLifespanVersion.,The beginLifespanVersion date must not be after the endLifespanVersion.[R003],"WITH BothDates as (
    select  record_id,
            TO_DATE(
               beginLifespanVersion,
                'YYYY-MM-DD',
                1
            ) as beginDate,
            TO_DATE(
                 endLifespanVersion,
                'YYYY-MM-DD',
                1
            ) as endDate
    from    dataset_46374.""protectedarea"" 
    where   -- Avoids values not reported
            coalesce(beginLifespanVersion, '') <> ''
            and coalesce(endLifespanVersion, '') <> ''
    )
select  record_id,
        beginDate,
        endDate
from    BothDates
where   beginDate IS NOT NULL
        and endDate IS NOT  NULL
        and endDate <= beginDate",RECORD,BLOCKER,false,true,true
ProtectedArea,endLifespanVersion,R003,R003,The beginLifespanVersion date must not be after the endLifespanVersion.,The beginLifespanVersion date must not be after the endLifespanVersion.[R003],"WITH BothDates as (
    select  record_id,
            TO_DATE(
               beginLifespanVersion,
                'YYYY-MM-DD',
                1
            ) as beginDate,
            TO_DATE(
                 endLifespanVersion,
                'YYYY-MM-DD',
                1
            ) as endDate
    from    dataset_46374.""protectedarea"" 
    where   -- Avoids values not reported
            coalesce(beginLifespanVersion, '') <> ''
            and coalesce(endLifespanVersion, '') <> ''
    )
select  record_id,
        beginDate,
        endDate
from    BothDates
where   beginDate IS NOT NULL
        and endDate IS NOT  NULL
        and endDate <= beginDate",RECORD,BLOCKER,false,true,true
ProtectedArea,predecessorsIdentifier,R014,R014,"The predecessorsIdentifier value must be reported, if the predecessorsIdentifierScheme value is reported.[R014]","The predecessorsIdentifier value must be reported, if the predecessorsIdentifierScheme value is reported.[R014]","SELECT ""predecessorsidentifier"",""predecessorsidentifierscheme"", record_id
FROM dataset_46374.""protectedarea"" 
WHERE coalesce(predecessorsIdentifierScheme, '') <> '' 
and coalesce(predecessorsIdentifier, '') = ''",RECORD,BLOCKER,false,true,true
ProtectedArea,predecessorsIdentifierScheme,R014,R014,"The predecessorsIdentifier value must be reported, if the predecessorsIdentifierScheme value is reported.[R014]","The predecessorsIdentifier value must be reported, if the predecessorsIdentifierScheme value is reported.[R014]","SELECT ""predecessorsidentifier"",""predecessorsidentifierscheme"", record_id
FROM dataset_46374.""protectedarea"" 
WHERE coalesce(predecessorsIdentifierScheme, '') <> '' 
and coalesce(predecessorsIdentifier, '') = ''",RECORD,BLOCKER,false,true,true
ProtectedArea,predecessorsIdentifierScheme,R016,R016,"The predecessorsIdentifierScheme value must be reported, if the predecessorsIdentifier value is reported.","The predecessorsIdentifierScheme value must be reported, if the predecessorsIdentifier value is reported.[R016]","SELECT ""predecessorsidentifier"",""predecessorsidentifierscheme"", record_id 
FROM dataset_46374.""protectedarea"" 
WHERE COALESCE(""predecessorsidentifier"",'') <> '' AND COALESCE(""predecessorsidentifierscheme"",'') = ''",RECORD,BLOCKER,false,true,true
ProtectedArea,predecessorsIdentifier,R016,R016,"The predecessorsIdentifierScheme value must be reported, if the predecessorsIdentifier value is reported.","The predecessorsIdentifierScheme value must be reported, if the predecessorsIdentifier value is reported.[R016]","SELECT ""predecessorsidentifier"",""predecessorsidentifierscheme"", record_id 
FROM dataset_46374.""protectedarea"" 
WHERE COALESCE(""predecessorsidentifier"",'') <> '' AND COALESCE(""predecessorsidentifierscheme"",'') = ''",RECORD,BLOCKER,false,true,true
ProtectedArea,predecessorsIdentifier,R015,R015,The predecessorsIdentifier and predecessorsIdentifierScheme combination must not be equal to the thematicIdentifier and thematicIdentifierScheme combination (an identifier must not replace itself).,The predecessorsIdentifier and predecessorsIdentifierScheme combination must not be equal to the thematicIdentifier and thematicIdentifierScheme combination (an identifier must not replace itself).[R015],"WITH OnePredecessorIdentifier AS (
    select  record_id,
            thematicIdIdentifier,
            thematicIdIdentifierScheme,
            TRIM(FLATTEN(REGEXP_SPLIT(predecessorsIdentifier, ',', 'ALL', 999))) AS onePredecessorIdentifier,
            predecessorsIdentifierScheme
    from    dataset_46374.""protectedarea""
)
select  record_id,
        thematicIdIdentifier,
        thematicIdIdentifierScheme
from    OnePredecessorIdentifier
where   onePredecessorIdentifier = thematicIdIdentifier
        and thematicIdIdentifierScheme = predecessorsIdentifierScheme",RECORD,BLOCKER,false,true,true
ProtectedArea,predecessorsIdentifierScheme,R015,R015,The predecessorsIdentifier and predecessorsIdentifierScheme combination must not be equal to the thematicIdentifier and thematicIdentifierScheme combination (an identifier must not replace itself).,The predecessorsIdentifier and predecessorsIdentifierScheme combination must not be equal to the thematicIdentifier and thematicIdentifierScheme combination (an identifier must not replace itself).[R015],"WITH OnePredecessorIdentifier AS (
    select  record_id,
            thematicIdIdentifier,
            thematicIdIdentifierScheme,
            TRIM(FLATTEN(REGEXP_SPLIT(predecessorsIdentifier, ',', 'ALL', 999))) AS onePredecessorIdentifier,
            predecessorsIdentifierScheme
    from    dataset_46374.""protectedarea""
)
select  record_id,
        thematicIdIdentifier,
        thematicIdIdentifierScheme
from    OnePredecessorIdentifier
where   onePredecessorIdentifier = thematicIdIdentifier
        and thematicIdIdentifierScheme = predecessorsIdentifierScheme",RECORD,BLOCKER,false,true,true
ProtectedArea,,R017,R017,An 'eu' thematic identifier must not be replaced by an 'eionet' thematic identifier.,An 'eu' thematic identifier must not be replaced by an 'eionet' thematic identifier. [R017],"SELECT * 
FROM dataset_46374.""protectedarea"" 
WHERE COALESCE(""predecessorsidentifierscheme"",'') <> '' 
AND ""predecessorsidentifierscheme"" <> ""thematicididentifierscheme""",RECORD,BLOCKER,false,true,true
ProtectedArea,designationPeriodBegin,R004,R004,The designationPeriodBegin date must not be after the designationPeriodEnd.,The designationPeriodBegin date must not be after the designationPeriodEnd.[R004],"WITH BothDates as (
    select  record_id,
            TO_DATE(
               designationPeriodBegin,
                'YYYY-MM-DD',
                1
            ) as beginDate,
            TO_DATE(
                designationPeriodEnd,
                'YYYY-MM-DD',
                1
            ) as endDate
    from    dataset_46374.""protectedarea""
    where   -- Avoids values not reported
            coalesce(designationPeriodBegin, '') <> ''
            and coalesce(designationPeriodEnd, '') <> ''
    )
select  record_id,
        beginDate,
        endDate
from    BothDates
where   beginDate IS NOT NULL
        and endDate IS NOT  NULL
        and endDate <= beginDate",RECORD,BLOCKER,false,true,true
ProtectedArea,designationPeriodEnd,R004,R004,The designationPeriodBegin date must not be after the designationPeriodEnd.,The designationPeriodBegin date must not be after the designationPeriodEnd.[R004],"WITH BothDates as (
    select  record_id,
            TO_DATE(
               designationPeriodBegin,
                'YYYY-MM-DD',
                1
            ) as beginDate,
            TO_DATE(
                designationPeriodEnd,
                'YYYY-MM-DD',
                1
            ) as endDate
    from    dataset_46374.""protectedarea""
    where   -- Avoids values not reported
            coalesce(designationPeriodBegin, '') <> ''
            and coalesce(designationPeriodEnd, '') <> ''
    )
select  record_id,
        beginDate,
        endDate
from    BothDates
where   beginDate IS NOT NULL
        and endDate IS NOT  NULL
        and endDate <= beginDate",RECORD,BLOCKER,false,true,true
ProtectedArea,relatedZoneIdentifier,RF017,RF017,The relatedZoneIdentifier is deprecated.,The relatedZoneIdentifier is deprecated.[RF017],"SELECT
    baseTable.thematicIdIdentifier,
    baseTable.record_id
FROM dataset_46374.""protectedarea"" baseTable
LEFT JOIN dataset_46376.""relatedzone"" rz
    ON baseTable.relatedZoneIdentifier = rz.thematicIdIdentifier
   AND baseTable.relatedZoneIdentifierScheme = rz.thematicIdIdentifierScheme
WHERE
(
       -- Case 1: relatedZone is invalid
       rz.thematicIdIdentifier IS NOT NULL
   AND (
           rz.statusCode IN ('deprecated', 'superseded', 'retired')
        OR rz.wiseEvolutionType = 'deletion'
       )
)
",RECORD,BLOCKER,false,true,true
ProtectedArea,inspireIdVersionId,R022,R022,"The inspireIdVersionId value must be reported, if the wiseEvolutionType value is 'change'.","The inspireIdVersionId value must be reported, if the wiseEvolutionType value is 'change'.[R022]","Select thematicididentifier,wiseevolutiontype ,inspireidversionid,record_id
From dataset_46374.""protectedarea"" 
Where wiseevolutiontype ='change' and COALESCE(inspireidversionid,'') = ''",RECORD,WARNING,false,true,true
ProtectedArea,wiseEvolutionType,R022,R022,"The inspireIdVersionId value must be reported, if the wiseEvolutionType value is 'change'.","The inspireIdVersionId value must be reported, if the wiseEvolutionType value is 'change'.[R022]","Select thematicididentifier,wiseevolutiontype ,inspireidversionid,record_id
From dataset_46374.""protectedarea"" 
Where wiseevolutiontype ='change' and COALESCE(inspireidversionid,'') = ''",RECORD,WARNING,false,true,true
ProtectedArea,wiseEvolutionType,R023,R023,"The thematic identifier must be a valid identifier in the register, if the wiseEvolutionType value is 'deletion', 'noChange' or 'change'.","The thematic identifier must be a valid identifier in the register, if the wiseEvolutionType value is 'deletion', 'noChange' or 'change'.[R023]","select  P.record_id,
        P.thematicIdIdentifier,
        P.wiseEvolutionType
from    dataset_46374.""protectedarea"" P
where   not exists (
            select  0
            from   dataset_46376.""protectedarea""  PF
            where   PF.thematicIdIdentifier = P.thematicIdIdentifier
                    and PF.thematicIdIdentifierScheme = P.thematicIdIdentifierScheme
            )
        and wiseEvolutionType in ('deletion', 'noChange', 'change')",RECORD,BLOCKER,false,true,true
ProtectedArea,wiseEvolutionType,RF004,RF004,"The thematic identifier must not exist in the register,  unless the wiseEvolutionType value is 'deletion', 'noChange' or 'change'.","The thematic identifier must not exist in the register,  unless the wiseEvolutionType value is 'deletion', 'noChange' or 'change'.[RF004]","select  P.record_id,
        P.thematicIdIdentifier,
        P.wiseEvolutionType
from    dataset_46374.""protectedarea"" P
where   exists (
            select  0
            from    dataset_46376.""protectedarea"" PF
            where   PF.thematicIdIdentifier = P.thematicIdIdentifier
                    and PF.thematicIdIdentifierScheme = P.thematicIdIdentifierScheme
            )
        and wiseEvolutionType not in ('deletion','noChange', 'change')",RECORD,BLOCKER,false,true,true
ProtectedArea,beginLifespanVersion,R024,R024,"The beginLifespanVersion value must be reported, unless the wiseEvolutionType is 'creation' or 'noChange'.","The beginLifespanVersion value must be reported, unless the wiseEvolutionType is 'creation' or 'noChange'.[R024]","SELECT  ""beginlifespanversion"",""wiseevolutiontype"",record_id
FROM dataset_46374.""protectedarea"" 
WHERE wiseEvolutionType not in ('creation', 'noChange')
      and coalesce(beginLifespanVersion, '') = ''",RECORD,WARNING,false,true,true
