Table,Field,Code,QC Name,QC Description,Message,Expression,Type of QC,Severity Level,Creation Mode,Status,Valid
MonitoringSite,featureOfInterestIdentifier,RF200_WISE5,RF200_WISE5,The monitoring site has a feature of interest (waterbody) that does not exist in the register ,The monitoring site has a feature of interest (waterbody) that does not exist in the register [RF200_WISE5],"SELECT
       MS.featureofinterestidentifier
       ,record_id
FROM
       dataset_37015.""monitoringsite"" MS
WHERE
       COALESCE(MS.""featureofinterestidentifier"", '') <> ''
       AND NOT EXISTS
       (
              SELECT
                     1
              FROM
                     dataset_37016.""relatedzoneWISE5"" B
              WHERE
B.""thematicididentifier"" = MS.""featureofinterestidentifier""
AND b.""thematicididentifierscheme"" = MS.""featureofinterestidentifierscheme""
       )
   -- This QC is for countries reporting under wise5 only
            and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,featureOfInterestIdentifier,RF201_WFD,RF201_WFD,The featureOfInterestIdentifier is deprecated (only objects with wiseEvolutionType = 'deletion' can be have a deprecated featureOfInterest) ,The featureOfInterestIdentifier is deprecated (only objects with wiseEvolutionType = 'deletion' can be have a deprecated featureOfInterest) [RF201_WFD],"WITH split -- STEP 1: Unnest and normalize water body predecessors
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(WB.predecessorsidentifier, ',', 'ALL', 999))) AS predecessorsidentifier
		,WB.thematicididentifier
		,WB.thematicididentifierscheme
		,WB.predecessorsidentifierscheme
		,WB.record_id
	FROM dataset_37016.""relatedzoneWFD"" WB
	WHERE COALESCE(WB.""predecessorsidentifier"", '') <> ''
		
	)
	,invalidrelatedZones
AS (
    -- STEP 2: Combine predecessors and deleted water bodies into a single invalid list
	SELECT predecessorsidentifier AS thematicididentifier
		,predecessorsidentifierscheme AS thematicididentifierscheme
	FROM split
	
	UNION ALL
	
	SELECT thematicididentifier
		,thematicididentifierscheme -- Include water bodies marked for deletion
	FROM dataset_37016.""relatedzoneWFD"" WB
	WHERE wiseevolutiontype LIKE 'deletion'
	)
	
-- PART A: Direct link between Monitoring Site and an invalid/deleted Water Body
SELECT distinct  ms.thematicididentifier
	,ms.wiseevolutiontype
	,MS.record_id
	,ms.featureofinterestidentifier
	,ms.featureofinterestidentifierscheme
FROM dataset_37015.""monitoringsite"" ms
JOIN invalidrelatedZones RZ ON MS.featureofinterestidentifier = RZ.thematicididentifier
	AND MS.featureofinterestidentifierscheme = RZ.thematicididentifierscheme
WHERE ms.wiseevolutiontype <> 'deletion'
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )

UNION ALL

-- PART B: Link to Water Bodies that are officially deprecated, retired, or superseded
SELECT distinct  baseTable.thematicididentifier
	,baseTable.wiseevolutiontype
	,baseTable.record_id
	,baseTable.featureofinterestidentifier
	,baseTable.featureofinterestidentifierscheme
FROM dataset_37015.""monitoringsite"" as baseTable 
LEFT JOIN invalidrelatedZones relatedTable 
ON baseTable.featureOfInterestIdentifier = relatedTable.thematicIdIdentifier 
   AND baseTable.featureOfInterestIdentifierScheme = relatedTable.thematicIdIdentifierScheme 
LEFT JOIN dataset_37016.""relatedzoneWFD"" as r
ON baseTable.featureOfInterestIdentifier = r.thematicIdIdentifier 
   AND baseTable.featureOfInterestIdentifierScheme = r.thematicIdIdentifierScheme 
 WHERE COALESCE(relatedTable.thematicIdIdentifier, '') = '' -- Filter to avoid duplicating Part A results
 AND (r.statusCode IN('deprecated','superseded','retired') 
 OR r.wiseEvolutionType = 'deletion') 
 AND baseTable.wiseevolutiontype <> 'deletion'
       -- This QC is for countries reporting under WFD only
            and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,featureOfInterestIdentifier,RF201_WISE5,RF201_WISE5,The featureOfInterestIdentifier is deprecated (only objects with wiseEvolutionType = 'deletion' can be have a deprecated featureOfInterest) ,The featureOfInterestIdentifier is deprecated (only objects with wiseEvolutionType = 'deletion' can be have a deprecated featureOfInterest) [RF201_WISE5],"WITH split -- STEP 1: Unnest and normalize water body predecessors
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(WB.predecessorsidentifier, ',', 'ALL', 999))) AS predecessorsidentifier
		,WB.thematicididentifier
		,WB.thematicididentifierscheme
		,WB.predecessorsidentifierscheme
		,WB.record_id
	FROM dataset_37016.""relatedzoneWISE5"" WB
	WHERE COALESCE(WB.""predecessorsidentifier"", '') <> ''
		
	)
	,invalidrelatedZones
AS (
    -- STEP 2: Combine predecessors and deleted water bodies into a single invalid list
	SELECT predecessorsidentifier AS thematicididentifier
		,predecessorsidentifierscheme AS thematicididentifierscheme
	FROM split
	
	UNION ALL
	
	SELECT thematicididentifier
		,thematicididentifierscheme -- Include water bodies marked for deletion
	FROM dataset_37016.""relatedzoneWISE5"" WB
	WHERE wiseevolutiontype LIKE 'deletion'
	)
	
-- PART A: Direct link between Monitoring Site and an invalid/deleted Water Body
SELECT distinct  ms.thematicididentifier
	,ms.wiseevolutiontype
	,MS.record_id
	,ms.featureofinterestidentifier
	,ms.featureofinterestidentifierscheme
FROM dataset_37015.""monitoringsite"" ms
JOIN invalidrelatedZones RZ ON MS.featureofinterestidentifier = RZ.thematicididentifier
	AND MS.featureofinterestidentifierscheme = RZ.thematicididentifierscheme
WHERE ms.wiseevolutiontype <> 'deletion'
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )

UNION ALL

-- PART B: Link to Water Bodies that are officially deprecated, retired, or superseded
SELECT distinct  baseTable.thematicididentifier
	,baseTable.wiseevolutiontype
	,baseTable.record_id
	,baseTable.featureofinterestidentifier
	,baseTable.featureofinterestidentifierscheme
FROM dataset_37015.""monitoringsite"" as baseTable 
LEFT JOIN invalidrelatedZones relatedTable 
ON baseTable.featureOfInterestIdentifier = relatedTable.thematicIdIdentifier 
   AND baseTable.featureOfInterestIdentifierScheme = relatedTable.thematicIdIdentifierScheme 
LEFT JOIN dataset_37016.""relatedzoneWISE5"" as r
ON baseTable.featureOfInterestIdentifier = r.thematicIdIdentifier 
   AND baseTable.featureOfInterestIdentifierScheme = r.thematicIdIdentifierScheme 
 WHERE COALESCE(relatedTable.thematicIdIdentifier, '') = '' -- Filter to avoid duplicating Part A results
 AND (r.statusCode IN('deprecated','superseded','retired') 
 OR r.wiseEvolutionType = 'deletion') 
 AND baseTable.wiseevolutiontype <> 'deletion'
       -- This QC is for countries reporting under WFD only
            and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,featureOfInterestIdentifier,RF202_WFD,RF202_WFD,The Monitoring Site is for deletion and the featureOfInterestIdentifier is deprecated,The Monitoring Site is for deletion and the featureOfInterestIdentifier is deprecated [RF202_WFD],"SELECT ms.thematicididentifier
	,ms.wiseevolutiontype
	,record_id
	,ms.featureofinterestidentifier
	,ms.featureofinterestidentifierscheme
FROM dataset_37015.""monitoringsite"" ms
WHERE EXISTS (
		SELECT 1
		FROM dataset_37016.""relatedzoneWFD"" B
		WHERE B.""thematicididentifier"" = ms.""featureofinterestidentifier""
			AND ms.""featureofinterestidentifierscheme"" = b.""thematicididentifierscheme""
			AND (
			MS.""wiseevolutiontype"" LIKE 'deletion'
			AND B.""statusCode"" IN ('deprecated','retired','superseded')))


      -- This QC is for countries reporting under WFD only
            and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,featureOfInterestIdentifier,RF202_WISE5,RF202_WISE5,The Monitoring Site is for deletion and the featureOfInterestIdentifier is deprecated ,The Monitoring Site is for deletion and the featureOfInterestIdentifier is deprecated [RF202_WISE5],"SELECT ms.thematicididentifier
	,ms.wiseevolutiontype
	,record_id
	,ms.featureofinterestidentifier
	,ms.featureofinterestidentifierscheme
FROM dataset_37015.""monitoringsite"" ms
WHERE EXISTS (
		SELECT 1
		FROM dataset_37016.""relatedzoneWISE5"" B
		WHERE B.""thematicididentifier"" = ms.""featureofinterestidentifier""
			AND ms.""featureofinterestidentifierscheme"" = b.""thematicididentifierscheme""
			AND (
			MS.""wiseevolutiontype"" LIKE 'deletion'
			AND B.""statusCode"" IN ('deprecated','retired','superseded')))


      -- This QC is for countries reporting under WFD only
            and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,RF203_WFD,RF203_WFD,"wiseEvolutionType='reactivation' is not valid if a former surface water monitoring site is now reactivated as a groundwater monitoring site, or vice-versa ","wiseEvolutionType='reactivation' is not valid if a former surface water monitoring site is now reactivated as a groundwater monitoring site, or vice-versa [RF203_WFD]","SELECT MS.""wiseevolutiontype""
	,MS.""featureofinterestidentifierscheme""
	,record_id
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""wiseevolutiontype"" LIKE 'reactivation'
	AND EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWFD"" RF
		WHERE RF.""thematicididentifier"" = MS.""thematicididentifier""
			AND RF.""thematicididentifierscheme"" = MS.""thematicididentifierscheme""
			AND RF.""relatedzoneidentifierscheme"" <> MS.""featureofinterestidentifierscheme""
		)
      -- This QC is for countries reporting under WFD only
            and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,RF203_WISE5,RF203_WISE5,"wiseEvolutionType='reactivation' is not valid if a former surface water monitoring site is now reactivated as a groundwater monitoring site, or vice-versa","wiseEvolutionType='reactivation' is not valid if a former surface water monitoring site is now reactivated as a groundwater monitoring site, or vice-versa [RF203_WISE5]","SELECT MS.""wiseevolutiontype""
	,MS.""featureofinterestidentifierscheme""
	,record_id
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""wiseevolutiontype"" LIKE 'reactivation'
	AND EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWISE5"" RF
		WHERE RF.""thematicididentifier"" = MS.""thematicididentifier""
			AND RF.""thematicididentifierscheme"" = MS.""thematicididentifierscheme""
			AND RF.""relatedzoneidentifierscheme"" <> MS.""featureofinterestidentifierscheme""
		)
      -- This QC is for countries reporting under WFD only
            and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",RECORD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,operationalActivityPeriodBegin,RF204_WFD,RF204_WFD,"operationalActivityPeriodBegin for the successor can not be the same as the operationalActivityPeriodBegin of the object being replaced, except if wiseEvolutionType is ‘changeCode’","operationalActivityPeriodBegin for the successor can not be the same as the operationalActivityPeriodBegin of the object being replaced, except if wiseEvolutionType is ‘changeCode ’[RF204_WFD]","  WITH predecessors AS (
        SELECT 
        TRIM(FLATTEN(REGEXP_SPLIT(M.supersedesidentifier, ',', 'ALL', 999))) AS predecessor,
        M.thematicididentifier,
        M.thematicididentifierscheme,
        M.supersedesidentifierscheme,
        M.record_id,
        M.wiseevolutiontype,
        CAST(TO_DATE(M.operationalActivityPeriodBegin
             , 'YYYY-MM-DD', 1)

 AS DATE )
				AS operationalActivityPeriodBegin
    FROM dataset_37015.""monitoringsite"" M
    WHERE COALESCE(M.""supersedesidentifier"", '') <> ''
        AND COALESCE(M.""operationalActivityPeriodBegin"", '') <> ''
        AND M.wiseevolutiontype <> 'changeCode')
        
,refer AS (
    SELECT 
        R.thematicididentifier,
        R.thematicididentifierscheme,
        cast(TO_DATE(R.designationPeriodBegin, 'YYYY-MM-DD', 1) as date) AS designationPeriodBegin
    FROM dataset_37016.""monitoringsiteWFD"" R
    WHERE COALESCE(R.""designationPeriodBegin"", '') <> ''
)

SELECT 
    p.*, 
    r.designationPeriodBegin
FROM predecessors p
LEFT JOIN refer r 
    ON p.predecessor = r.thematicididentifier 
    AND p.supersedesidentifierscheme = r.thematicididentifierscheme
WHERE r.designationPeriodBegin = p.operationalActivityPeriodBegin    
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,operationalActivityPeriodBegin,RF204_WISE5,RF204_WISE5,"operationalActivityPeriodBegin for the successor can not be the same as the operationalActivityPeriodBegin of the object being replaced, except if wiseEvolutionType is ‘changeCode’","operationalActivityPeriodBegin for the successor can not be the same as the operationalActivityPeriodBegin of the object being replaced, except if wiseEvolutionType is ‘changeCode’  [RF204_WISE5]","  WITH predecessors AS (
        SELECT 
        TRIM(FLATTEN(REGEXP_SPLIT(M.supersedesidentifier, ',', 'ALL', 999))) AS predecessor,
        M.thematicididentifier,
        M.thematicididentifierscheme,
        M.supersedesidentifierscheme,
        M.record_id,
        M.wiseevolutiontype,
        CAST(TO_DATE(M.operationalActivityPeriodBegin
             , 'YYYY-MM-DD', 1)

 AS DATE )
				AS operationalActivityPeriodBegin
    FROM dataset_37015.""monitoringsite"" M
    WHERE COALESCE(M.""supersedesidentifier"", '') <> ''
        AND COALESCE(M.""operationalActivityPeriodBegin"", '') <> ''
        AND M.wiseevolutiontype <> 'changeCode')
        
,refer AS (
    SELECT 
        R.thematicididentifier,
        R.thematicididentifierscheme,
        cast(TO_DATE(R.designationPeriodBegin, 'YYYY-MM-DD', 1) as date) AS designationPeriodBegin
    FROM dataset_37016.""monitoringsiteWISE5"" R
    WHERE COALESCE(R.""designationPeriodBegin"", '') <> ''
)

SELECT 
    p.*, 
    r.designationPeriodBegin
FROM predecessors p
LEFT JOIN refer r 
    ON p.predecessor = r.thematicididentifier 
    AND p.supersedesidentifierscheme = r.thematicididentifierscheme
WHERE r.designationPeriodBegin = p.operationalActivityPeriodBegin    
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,operationalActivityPeriodBegin,RF205_WISE5,RF205_WISE5,"operationalActivityPeriodBegin value cannot be higher than the one stored in the registry for the same object if wiseEvolutionType value is equal to 'change', 'changeCode', 'noChange' or 'reactivation'","operationalActivityPeriodBegin value cannot be higher than the one stored in the registry for the same object if wiseEvolutionType value is equal to 'change', 'changeCode', 'noChange' or 'reactivation' [RF205_WISE5]","
with predeccessors -- GET THE PREDECCESSORs and changecode they need to be checked separately 
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(M.supersedesidentifier, ',', 'ALL', 999))) AS predeccessor
		,M.thematicididentifier
		,M.thematicididentifierscheme
		,M.supersedesidentifierscheme
		,M.record_id
		,M.wiseevolutiontype 
		,CAST(TO_DATE(M.operationalActivityPeriodBegin, 'YYYY-MM-DD', 1)

 AS DATE )
				AS operationalActivityPeriodBegin
	FROM dataset_37015.""monitoringsite"" M
	WHERE COALESCE(M.""supersedesidentifier"", '') <> ''
		AND COALESCE(M.""operationalActivityPeriodBegin"", '') <> ''
		and wiseevolutiontype like 'changeCode'
	)
	,Monitor -- get the values with wiseevolutiontype affected
AS (
	SELECT Monitoring.thematicididentifier
		,Monitoring.thematicididentifierscheme
		,Monitoring.supersedesidentifierscheme
		,Monitoring.record_id
		,Monitoring.wiseevolutiontype
		,CAST(TO_DATE(Monitoring.operationalActivityPeriodBegin, 'YYYY-MM-DD', 1)

 AS DATE )
				AS operationalActivityPeriodBegin
	FROM dataset_37015.""monitoringsite"" Monitoring
	WHERE COALESCE(Monitoring.""operationalActivityPeriodBegin"", '') <> ''
	and wiseevolutiontype in ('change','noChange','reactivation', 'changeCode')
	)
	,refer -- get the reference values
AS (
	SELECT R.thematicididentifier
		,R.thematicididentifierscheme
		,cast(TO_DATE(R.designationPeriodBegin, 'YYYY-MM-DD', 1) as date) AS designationPeriodBegin
	FROM dataset_37016.""monitoringsiteWISE5"" R
	WHERE COALESCE(R.""designationPeriodBegin"", '') <> ''
	)

SELECT record_id
	,monitor.thematicididentifier
	,monitor.operationalActivityPeriodBegin
	,refer.designationPeriodBegin
	,monitor.wiseevolutiontype
FROM Monitor
JOIN refer ON refer.thematicididentifier = Monitor.thematicididentifier
	AND refer.thematicididentifierscheme = Monitor.thematicididentifierscheme
WHERE COALESCE(Monitor.operationalActivityPeriodBegin, '') <> ''
	AND COALESCE(refer.designationPeriodBegin, '') <> ''
	AND refer.designationPeriodBegin < Monitor.operationalActivityPeriodBegin
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )
UNION ALL

SELECT record_id
	,predeccessors.predeccessor
	,predeccessors.operationalActivityPeriodBegin
	,refer.designationPeriodBegin
	,predeccessors.wiseevolutiontype
FROM predeccessors
JOIN refer ON refer.thematicididentifier = predeccessors.predeccessor
	AND refer.thematicididentifierscheme = predeccessors.supersedesidentifierscheme
WHERE COALESCE(predeccessors.operationalActivityPeriodBegin, '') <> ''
	AND COALESCE(refer.designationPeriodBegin, '') <> ''
	AND refer.designationPeriodBegin < predeccessors.operationalActivityPeriodBegin
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,operationalActivityPeriodBegin,RF205_WFD,RF205_WFD,"operationalActivityPeriodBegin value cannot be higher than the one stored in the registry for the same object if wiseEvolutionType value is equal to 'change', 'changeCode', 'noChange' or 'reactivation' [RF205]","operationalActivityPeriodBegin value cannot be higher than the one stored in the registry for the same object if wiseEvolutionType value is equal to 'change', 'changeCode', 'noChange' or 'reactivation' [RF205_WFD]","
with predeccessors -- GET THE PREDECCESSORs and changecode they need to be checked separately 
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(M.supersedesidentifier, ',', 'ALL', 999))) AS predeccessor
		,M.thematicididentifier
		,M.thematicididentifierscheme
		,M.supersedesidentifierscheme
		,M.record_id
		,M.wiseevolutiontype 
		,CAST(TO_DATE(M.operationalActivityPeriodBegin, 'YYYY-MM-DD', 1)

 AS DATE )
				AS operationalActivityPeriodBegin
	FROM dataset_37015.""monitoringsite"" M
	WHERE COALESCE(M.""supersedesidentifier"", '') <> ''
		AND COALESCE(M.""operationalActivityPeriodBegin"", '') <> ''
		and wiseevolutiontype like 'changeCode'
	)
	,Monitor -- get the values with wiseevolutiontype affected
AS (
	SELECT Monitoring.thematicididentifier
		,Monitoring.thematicididentifierscheme
		,Monitoring.supersedesidentifierscheme
		,Monitoring.record_id
		,Monitoring.wiseevolutiontype
		,CAST(TO_DATE(Monitoring.operationalActivityPeriodBegin, 'YYYY-MM-DD', 1)

 AS DATE )
				AS operationalActivityPeriodBegin
	FROM dataset_37015.""monitoringsite"" Monitoring
	WHERE COALESCE(Monitoring.""operationalActivityPeriodBegin"", '') <> ''
	and wiseevolutiontype in ('change','noChange','reactivation', 'changeCode')
	)
	,refer -- get the reference values
AS (
	SELECT R.thematicididentifier
		,R.thematicididentifierscheme
		,cast(TO_DATE(R.designationPeriodBegin, 'YYYY-MM-DD', 1) as date) AS designationPeriodBegin
	FROM dataset_37016.""monitoringsiteWFD"" R
	WHERE COALESCE(R.""designationPeriodBegin"", '') <> ''
	)

SELECT record_id
	,monitor.thematicididentifier
	,monitor.operationalActivityPeriodBegin
	,refer.designationPeriodBegin
	,monitor.wiseevolutiontype
FROM Monitor
JOIN refer ON refer.thematicididentifier = Monitor.thematicididentifier
	AND refer.thematicididentifierscheme = Monitor.thematicididentifierscheme
WHERE COALESCE(Monitor.operationalActivityPeriodBegin, '') <> ''
	AND COALESCE(refer.designationPeriodBegin, '') <> ''
	AND refer.designationPeriodBegin < Monitor.operationalActivityPeriodBegin
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )
UNION ALL

SELECT record_id
	,predeccessors.predeccessor
	,predeccessors.operationalActivityPeriodBegin
	,refer.designationPeriodBegin
	,predeccessors.wiseevolutiontype
FROM predeccessors
JOIN refer ON refer.thematicididentifier = predeccessors.predeccessor
	AND refer.thematicididentifierscheme = predeccessors.supersedesidentifierscheme
WHERE COALESCE(predeccessors.operationalActivityPeriodBegin, '') <> ''
	AND COALESCE(refer.designationPeriodBegin, '') <> ''
	AND refer.designationPeriodBegin < predeccessors.operationalActivityPeriodBegin
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifier,RF212_WFD,RF212_WFD,The monitoring site has a predecessor in a different category of waterbody (surface water versus groundwater) ,The monitoring site has a predecessor in a different category of waterbody (surface water versus groundwater) [RF212_WFD],"WITH split
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(MS.supersedesidentifier, ',', 'ALL', 999))) AS predecessor
		,ms.thematicididentifier
		,MS.featureofinterestidentifierscheme
		,MS.supersedesidentifierscheme
		,MS.record_id
	FROM dataset_37015.""monitoringsite"" MS
	WHERE COALESCE(MS.""supersedesIdentifier"", '') <> ''
		
	)
SELECT DISTINCT SPLIT.record_id
	,split.thematicididentifier
FROM dataset_37015.""monitoringsite"" site
JOIN split 
       ON split.predecessor = site.thematicididentifier
       AND split.supersedesidentifierscheme =                                                                               Site.thematicididentifierscheme
WHERE split.featureofinterestidentifierscheme <> site.featureofinterestidentifierscheme
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )
UNION ALL

SELECT DISTINCT SPLIT.record_id
	,split.thematicididentifier
FROM split
LEFT JOIN dataset_37015.""monitoringsite"" M ON split.predecessor = m.thematicIdIdentifier
JOIN dataset_37016.""monitoringsiteWFD"" R 
        ON split.predecessor = r.thematicIdIdentifier
	AND split.supersedesidentifierscheme = r.thematicididentifierscheme
WHERE COALESCE(m.thematicIdIdentifier, '') = ''
	AND split.featureofinterestidentifierscheme <> R.relatedZoneIdentifierScheme
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifier,RF212_WISE5,RF212_WISE5,The monitoring site has a predecessor in a different category of waterbody (surface water versus groundwater) ,The monitoring site has a predecessor in a different category of waterbody (surface water versus groundwater) [RF212_WISE5],"WITH split
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(MS.supersedesidentifier, ',', 'ALL', 999))) AS predecessor
		,ms.thematicididentifier
		,MS.featureofinterestidentifierscheme
		,MS.supersedesidentifierscheme
		,MS.record_id
	FROM dataset_37015.""monitoringsite"" MS
	WHERE COALESCE(MS.""supersedesIdentifier"", '') <> ''
		
	)
SELECT DISTINCT SPLIT.record_id
	,split.thematicididentifier
FROM dataset_37015.""monitoringsite"" site
JOIN split 
       ON split.predecessor = site.thematicididentifier
       AND split.supersedesidentifierscheme =                                                                               Site.thematicididentifierscheme
WHERE split.featureofinterestidentifierscheme <> site.featureofinterestidentifierscheme
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )
UNION ALL

SELECT DISTINCT SPLIT.record_id
	,split.thematicididentifier
FROM split
LEFT JOIN dataset_37015.""monitoringsite"" M ON split.predecessor = m.thematicIdIdentifier
JOIN dataset_37016.""monitoringsiteWISE5"" R 
        ON split.predecessor = r.thematicIdIdentifier
	AND split.supersedesidentifierscheme = r.thematicididentifierscheme
WHERE COALESCE(m.thematicIdIdentifier, '') = ''
	AND split.featureofinterestidentifierscheme <> R.relatedZoneIdentifierScheme
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifier,RF213_WFD,RF213_WFD,The monitoring site has a predecessor in a different category of surface water body [RF213],The monitoring site has a predecessor in a different category of surface water body [RF213_WFD],"WITH split
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(supersedesidentifier, ',', 'ALL', 999))) AS onePredecessorIdentifier
		,ms.thematicididentifier
		,MS.featureofinterestidentifier
		,MS.featureofinterestidentifierscheme
		,MS.supersedesidentifierscheme
		,MS.record_id
	FROM dataset_37015.""monitoringsite"" MS
	WHERE COALESCE(MS.""supersedesidentifier"", '') <> ''
		AND MS.featureofinterestidentifierscheme LIKE '%SurfaceWaterBodyCode'
		
	)
	,SWB
AS (
	SELECT wb.thematicididentifier
		,wb.thematicididentifierscheme
		,wb.zonetype
		,wb.specialisedzonetype
	FROM dataset_37016.""relatedzoneWFD"" wb
	WHERE wb.""thematicididentifierscheme"" LIKE '%SurfaceWaterBodyCode'
	)
SELECT split.record_id
	,split.thematicididentifier
	,split.onePredecessorIdentifier
	,split.featureofinterestidentifier
	,SWB.specialisedzonetype
FROM split
JOIN SWB ON split.featureofinterestidentifier = SWB.thematicididentifier
	AND split.featureofinterestidentifierscheme = SWB.thematicididentifierscheme
JOIN dataset_37015.""monitoringsite"" mon 
        ON split.onePredecessorIdentifier = mon.thematicididentifier
	AND split.supersedesidentifierscheme = mon.thematicididentifierscheme
JOIN SWB swb_pred 
        ON mon.featureofinterestidentifier = swb_pred.thematicididentifier
	AND mon.featureofinterestidentifierscheme =         swb_pred.thematicididentifierscheme
WHERE swb.specialisedzonetype <> swb_pred.specialisedzonetype
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )

UNION ALL

SELECT split.record_id
	,split.thematicididentifier
	,split.onePredecessorIdentifier
	,split.featureofinterestidentifier
	,SWB.specialisedzonetype
	
FROM split
JOIN SWB ON split.featureofinterestidentifier = SWB.thematicididentifier
	AND split.featureofinterestidentifierscheme = SWB.thematicididentifierscheme
LEFT JOIN dataset_37015.""monitoringsite"" mon ON split.onePredecessorIdentifier = mon.thematicididentifier
	AND split.supersedesidentifierscheme =        mon.thematicididentifierscheme
JOIN dataset_37016.""monitoringsiteWFD"" r
	ON SPLIT.onePredecessorIdentifier = R.thematicididentifier
	AND SPLIT.supersedesidentifierscheme = R.thematicididentifierscheme
JOIN dataset_37016.""relatedzoneWFD"" rswb 
        ON R.relatedZoneIdentifier = RSWB.thematicididentifier AND 
        R.relatedZoneIdentifierScheme = RSWB.thematicididentifierscheme
WHERE COALESCE(MON.thematicididentifier , '') = ''
AND swb.specialisedZoneType <> RSWB.specialisedZoneType 
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
